comment_id,type,parent_id,author,text,likes,published_at
Ugz9mLuE-JnXyElHil94AaABAg,top_level,,@nareshsharma1243,"Very nice Sir 👌🙏
Jay Hind 🙏",0,1725753600
Ugx2rdMl_hNqDsVBfjF4AaABAg,top_level,,@diliprathod2770,ये ( हिन्दू सतान है)  यहाँ जयश्रीराम जयश्रीराम,0,1725753600
UgyVaCm1OtqVu_idcxJ4AaABAg,top_level,,@kamleshzala5550,Bohot achcha kam hai sir aapka 🙏🏻waqf board bhi band karvaye sir.,0,1725753600
Ugxsg_37ybkUSwTvfIB4AaABAg,top_level,,@Mukeshsoni219,धामी सरकार का कहना है हमें तो सिर्फ किसी के आस्था धर्म से कोई लेना देना नहीं है लेकिन जो अतिक्रमण अवैध रूप से आएगा उसी अतिक्रमण को हटाया जाएगा पहले नोटिस दिया जाएगा अगर सरकार की हवेलियां जो करेगा तो उसे अतिक्रमण पर बुलडोजर चला दिया जाएगा इसलिए कानून की हमेशा मर्यादा रखें जय हिंद जय भारत हर हर महादेव 🙏🙏🙏,0,1725753600
Ugw9Qq9HIBkFv6JPnGV4AaABAg,top_level,,@RohitRathore-r6u,Good decision,0,1725753600
UgwGbEINLkDZ_CpBi9V4AaABAg,top_level,,@Biharwalavaiya,"Aur 99 percent mandir sadak per hai uska kya 
Saf bolo na muslim se nafrat karte ho",0,1725753600
UgwCnLnqpbVPKFFsajd4AaABAg,top_level,,@ronikhan9644,"Jab obaidh rup se , jab koi mandir hota hai to baba ke buldozer Rukh jata hai 🤣👌👌",0,1725753600
UgzC43IY94i1LOPQnDh4AaABAg,top_level,,@NasimPatel-u7r,Sayad Yahi Ha Jo SAPATHA  Dila Rahatha Ki Muslimo Sa Na Kucha La Na Kharida Or Unko Yaha Sa Dur Rakha,0,1725753600
Ugyg6EwtbmuujYy23nx4AaABAg,top_level,,@NatureLove3D,Kendra banaya ...sirf unhi ka kyo Tod rhe ho...kewal desh ko chutiya bana rha h...,0,1725753600
UgwzqbcG5eLYdUPfXep4AaABAg,top_level,,@mkhandanceclass9480,Kyo jhooth bol rahe he kaha sabaka sath he abhedh to bahut kuch he,0,1725753600
UgwDyFb6m_FV7W3qEbh4AaABAg,top_level,,@surajsinghstar8142,🛕🌍✍️🏼🪐,0,1725753600
UgyMWtYIWDxZQdVs67Z4AaABAg,top_level,,@pravinmaurya6913,Jihadi hatao Devbhoomi bachao 🙏🏻,0,1725753600
UgyMWtYIWDxZQdVs67Z4AaABAg.A-jCA0KxnXJA01elLOz1U0,reply,UgyMWtYIWDxZQdVs67Z4AaABAg,@AyaanAli-gy9bb,devbhoomi ko barbaad krne aarahe hai,0,1725753600
UgwmocT18d2tlGrxJtt4AaABAg,top_level,,@rameshtickoo1590,Very  good,0,1725753600
UgxRsSYPw4JmmQrnXdB4AaABAg,top_level,,@bestkwality,Self Demolition kar do.... Tho Sukhi rahoge Sahi salah di,1,1725753600
UgzLq695PFygXlQLUq94AaABAg,top_level,,@mohammedmoinuddin2386,Dusre teesre number ka Jhutha Hai Re Tu Samjha Chief Minister musalmanon ke Kabristan ko masjidon ko Dargah AVN ko madrason ko tod Raha Hai To Yahi Insaaf hai kya re Chief Minister ki Kursi per Baithe bad mein,0,1725753600
UgzLq695PFygXlQLUq94AaABAg.A-jA9uFCElsA-jBaV8x3_u,reply,UgzLq695PFygXlQLUq94AaABAg,@mahadevmatlabsukoon5832,🤡🤡2 mandir bhi tute h or illegal kabja krke rkhoge or gyan peloge🤡 court Ke adesh par police gai thi or kand krke victim card,0,1725753600
UgwIro8u-wWs8DLA47d4AaABAg,top_level,,@JagdishPatel-i2s,"Aesa nahi hona chahiye,
Kabro ko khodker usme se
Kankal nikal kar,kankal ko jala dena chahiye
Ye hona chahiye",0,1725753600
UgzMcNld9LL_U14BZol4AaABAg,top_level,,@AjaysinghChauhan212,Right,0,1725753600
UgzjU15Pm-W4GsUJ9f14AaABAg,top_level,,@user-frienddy,"Note-sarkari jamino par sirf mandir ,goshala bandhi ja sakti he kuki a sarkar Puri tarahse sampradayik he",0,1725753600
UgwyjZOw9iLd4yqPg3R4AaABAg,top_level,,@ashiquehussain6471,Jhuta cm,0,1725753600
Ugx-SUma4u5Rmek--5V4AaABAg,top_level,,@Ikhan0786Blogspot,Tum masjid majar todo or mandir todenge inshahAllah or koi prashans ki jaroorat bhi nhi ...😊,0,1725753600
UgyiptHnZxzWe6e0DZp4AaABAg,top_level,,@DrHaroonOfficial,Keedey padengey is k,0,1725753600
Ugze656LF0I9CL_jO3Z4AaABAg,top_level,,@mdreyaj9612,Tension na le Aj ye pawer me h  kl ko koi aur ayega . suna to hoga hi .jaisi karni waisi bharni na mane to kr ke dekh .jannat bhi h dojak bhi h na mane to mer ke dekh.😂😂 apne baari ka intzar krna😂😂,0,1725753600
Ugz9EfM_UgGCUY0v-FR4AaABAg,top_level,,@dhieeraj,Remove all Dargah majar mosqu immediately in uttrakhand and other state also. We support Modi govt,7,1725753600
Ugz9EfM_UgGCUY0v-FR4AaABAg.A-ijbQCtnsdA01eUhyr88g,reply,Ugz9EfM_UgGCUY0v-FR4AaABAg,@AyaanAli-gy9bb,mandir ?? what about,0,1725753600
Ugz9EfM_UgGCUY0v-FR4AaABAg.A-ijbQCtnsdA02E-35VMBz,reply,Ugz9EfM_UgGCUY0v-FR4AaABAg.A-ijbQCtnsdA01eUhyr88g,@dhieeraj, @AyaanAli-gy9bb  Mandir is part of Bharat . Muslim community is not origin of india. U r guest of India and intruder in India. U don't have any legal rights to live here in India'. So follow rules,1,1725753600
UgyMo_jerkkEruuOj5V4AaABAg,top_level,,@SatyamtheTruth999,Lakh salutes. 🙏🙏,0,1725753600
UgwrUKsjLxFfGmy6FV94AaABAg,top_level,,@sumit375,Jai Shri ram,0,1725753600
Ugyk8cY4xDWr2cjtmUd4AaABAg,top_level,,@kushbeersinghchauhan3876,Dev bhumi ko जेहादी दानवों से मुक्त करे,0,1725753600
UgyiQzeCNGcEDXumMTd4AaABAg,top_level,,@NicetopTop,"Mai sahmat hu puskar ji se 
Yaha sadak pr mandiro se atikarman badh gya h",0,1725753600
UgybQt_k2yrgud0a8m54AaABAg,top_level,,@NicetopTop,"Galat information,,",0,1725753600
UgwLJkHR6JL71YR_5fR4AaABAg,top_level,,@Ataturk135,"Kya bas ek dharm ki hi sari cheeje awaidh hai bewakoof na banawo .
Kah do ki ek tarfa action kar rahe ho .
Dham ke naam pe vote l raje ho 

Jo Himalaya ka hamare pahado ka Satyanash ho raha hai uska kya .jo uttarakhand main corruption hai uska kya kon kar Raha hai ye sab.

Puskar sing dhami aap election har chuke ho aap bas ek stamp cm ho aap ki koi awkat nahi hai app hare huye ho . Log aap ko kayar samjte hai . 
Kya hai aap ki uplabhdhi 😂😂😂😂",1,1725753600
Ugzf4fHqQpZTIMsByft4AaABAg,top_level,,@mukeshyadav8843,मुक्त जारकंद,0,1725753600
Ugxdx37pvuhPZQqUW4R4AaABAg,top_level,,@RehanKhan-rq5ki,Chutya mazar ka nam muh me aagaya hai magar mandir v wahi bana hua hai usko hatao toro usko wo kr payega nhi sab ka sat ka koii mtlb nhi hai sirf hindu muslim krna ha unlogon ko bas.... Kam pe bat nhi krenge ye log,0,1725753600
Ugz0pZ5_grI_4NjB7zN4AaABAg,top_level,,@Sumit-b6w,Har har Mahadev 🚩🚩🚩🚩,0,1725753600
Ugx0xd2h43Jg6BYB0Gl4AaABAg,top_level,,@गाज़ीराष्ट्रवादी,सरकारी ज़मीनों पर कितने मंदिर है ये बताना भूल गए या फ़िर धर्म का चश्मा पहने हुए हैं,1,1725753600
UgydeSV7OserY5uTvWh4AaABAg,top_level,,@jaihindjaibharat27,पढ़ा लिखा मुस्लिम भि हमको मिलता है वो भी जाहिल मिलता है अतिसराहनीय कार्य,0,1725753600
Ugxw7zJ74yu1rw3yUDt4AaABAg,top_level,,@samarnayak2144,Jai Sri Ram,0,1725753600
UgzJylcPU5L5IwGDBVR4AaABAg,top_level,,@SonuKumar-ox6he,Jay Shree ram Har Har mahadav 🙏🙏🙏,0,1725753600
UgzACySWQKBUu8j_WA54AaABAg,top_level,,@Haryanvichora000,Bhut hi ache kaam kr rhe h aap ... mahadev aapke upr apna aashirwad bnaye rkhe❤,0,1725753600
Ugx19FguwaADGJRoXi54AaABAg,top_level,,@sarikakumari1658,"अवैध मदरसा छाप को हटाओ,, सारी प्रॉब्लम की जड़ यही है ।",0,1725753600
UgxbRdPidhha9HHy7FR4AaABAg,top_level,,@W..n..1402,काश महाराष्ट्र में कोई ऐसा हों तो अच्छा होगा,0,1725753600
Ugy6qmqtT1BvGZdkJZd4AaABAg,top_level,,@hemchandrajoshi5133,धाकड धामी जी जिन्दाबाद 🇮🇳🙏,0,1725753600
Ugys9XBWHcj35eKx91B4AaABAg,top_level,,@dhruvsingh981,❤,0,1725753600
Ugw_O9i2S-xm2-hvGbZ4AaABAg,top_level,,@MNIKHAn7,awaidh mandir hai to bhi hatalo ni to hum bhi kaarwaai karenge,0,1725753600
Ugy_cIO6BbN55k8MhM14AaABAg,top_level,,@aashilsaifi,Mandir bhi todo na phir,0,1725753600
UgygcK4UnH-iQVfcyNx4AaABAg,top_level,,@AskkhanAskkhan,Jharkhand Mein sadkon per Mandir banae gaye hain unhen Hata kar dikhao Dam Hai To,0,1725753600
Ugwanx-MqGv0V85c1w94AaABAg,top_level,,@AskkhanAskkhan,Sabka Sath sabka Vikas yah sab sirf Kahane Ki Baat Hai Varna Sidhe Sidhe muslimon ko target Kiya ja raha hai,0,1725753600
Ugw66nBrix94s78fOEh4AaABAg,top_level,,@AskkhanAskkhan,Bharat mein 99% Mandir jungle mein Pahadon mein Gair kanuni banae gaye hain,1,1725753600
UgzVEDLgUs-7YT_s_ql4AaABAg,top_level,,@ranaphadiboys5516,"@PushkarSinghDhami_UK 
Kindly look durgam place in Uttarakhand also where illegal construction of Majar and majid",0,1725753600
UgzLZxP021fSgTEC1fd4AaABAg,top_level,,@MINDIATS,"Bilkul sahi hai,,,,,ho Govt. Ka order ko nahi mante unki citizenship samapt kar deni chahiye",0,1725753600
Ugxy0nWFnaL9MZQ68bd4AaABAg,top_level,,@Tinkupandit-w9n,Jay shree Ram 🙏,0,1725753600
Ugz3DP3tzbMU-e7RYu14AaABAg,top_level,,@sandeepchauhan1965,Hum apke sath h Jai Shree Ram,0,1725753600
UgxDU_fhZWmKNG4yYip4AaABAg,top_level,,@Yourvibrator76,Karma will hit him back😂,0,1725753600
UgyZdEzwTjhRk9u0WCZ4AaABAg,top_level,,@taharsyed8125,Mandir bhi to thodi kya ab tak ... Musalmaan ke dushman sab...,0,1725753600
UgyaLuvsUO0fCxZaudJ4AaABAg,top_level,,@Itsfmt,"Isse accha berojgaro ko naukri do 
Apne rajya ki garibi dur karne ke liye tourism par jod do.",0,1725753600
UgzrFwzyPHBIv51-npZ4AaABAg,top_level,,@chaudhariyash4477,Jay shree Ram ❤❤❤,0,1725753600
UgzMWESDAItHSq7mp5N4AaABAg,top_level,,@always78303,Jhut ki Seema hoti hai magar inki Seema nhi hai😂😂😂😂,0,1725753600
UgxdSLISOnQHE6D3jzl4AaABAg,top_level,,@Lala_indian,Isme galat kya hai 🙄,0,1725753600
UgwGzjVvUUjrlVEni-p4AaABAg,top_level,,@maheshkiran2249,👌👌👏,0,1725753600
Ugx-w6z7T90DwftcYPF4AaABAg,top_level,,@AftabAlam-gu2fx,Pushkar Hai Kaun😂😂😂😂,0,1725753600
UgwDeA5gH4UaD52WUfh4AaABAg,top_level,,@RajenderKumar-j7y,Dev bhoomi ki raksha k liye sabhi Hindu apke sath hai. Jai hind. Jai shree Ram,0,1725753600
Ugz-sW0e9lcqRqqE6fB4AaABAg,top_level,,@Dharmendrakumar-fk4cn,Ha ji sir  aap sahi bolrhe,0,1725753600
UgzWahgLcXpG3SAzzJN4AaABAg,top_level,,@raptorjet4892,Jai ho...,0,1725753600
Ugyy2sWM72uz6-21_xV4AaABAg,top_level,,@nandishhalemani4203,Fuk waqf board,0,1725753600
Ugxg4an3HadSxz5piFZ4AaABAg,top_level,,@SonuDivakar-o3x,सदैव विजय भव बी जे पी सरकार 🪷🪷🛕🛕🛕🚩🚩🚩🚩👑👑👑👑💪💪🔱🔱🚩🔱💪💪💪👑💪🕉️🕉️🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🕉️🇮🇳🕉️🇮🇳🕉️🚩🚩🇪🇺🇪🇺🇪🇺🇪🇺,0,1725753600
Ugyztup4gmw8CYK0TdZ4AaABAg,top_level,,@anirudhdabral6759,बिलकुल सही कार्य 🙏🙏,0,1725753600
UgxWYVFgwK44YoTcRgx4AaABAg,top_level,,@rajeshkumarram449,जय हिंद,0,1725753600
UgymLLArf0HvrK2tLDx4AaABAg,top_level,,@anujvishnoi9680,जय हिन्द sir,0,1725753600
UgwLly-5goDWGBj15114AaABAg,top_level,,@SickSlaveAudio,"Kahin bhi mazar nahi banti mollon . . 
Jameen khareedo or mazar bahao/ya apne abba ko dafnao . .. ..
Jai Bhole 🎉💀",0,1725753600
UgxHk-05Q6GFs5LCnBR4AaABAg,top_level,,@traintraveltimeTTT,Sir...Rishikesh main toursit activity ko limited kriye....wha buzi jumping or others activity se spiritual feelings km ho rhi hain,1,1725753600
UgxrW3AoSUyIfuQX96h4AaABAg,top_level,,@saluteindia76,Har har Mahadev ❤❤,0,1725753600
UgzYhzd8ciaibAyMPtV4AaABAg,top_level,,@govindchouhan3247,Bahut hi Achcha kam kar rahe hain,0,1725753600
Ugzh3PGgvJ7G1TPbTd94AaABAg,top_level,,@altafsiddiki7705,Tumhari aukat nhi h Sako sath le kr chlna,0,1725753600
Ugzw0_2UNQ9mqkJbnbp4AaABAg,top_level,,@rahulbiswas7039,King of Uttrakhand❤.... I like this Honest Person..,0,1725753600
UgymKzC1GgmPg5TwEbB4AaABAg,top_level,,@rewatipurohitpurohit4628,👍🏻👍🏻👏🏻👏🏻🙏🏻🙏🏻,0,1725753600
Ugwr9nH3VCYQHhFUAIl4AaABAg,top_level,,@razu1690,"Agar Sarkari Jamin m Mandir Aye to 
Aap Satya ko Chunenge ya Rahne denge? 
Uttarakhand kya Desh k property m baki dharmo ka Adhikaar nhi h? 

Hindu dharm Beimani nhi Sikhata h.",0,1725753600
UgzrW2ucFr0Tm6ZTk2p4AaABAg,top_level,,@RazaGroupTuition,"बहुमति का तृष्ट्रिकरण, नफरती सरकार",0,1725753600
UgyeDa_QBtaqgsRIoe14AaABAg,top_level,,@AdityaSingh-nc2bd,Kaam ke prati desh ke prati imandari koi bjp se seekhe. Jo chalaki jihad chal rha tha ab kar nhi paa rhe ek imandar neta aaya ki sabko khalbali mach gyi beimani chall kapat jo khatam karti ja rhi❤❤❤ jai sri raam,0,1725753600
Ugy4doQuKmPRRbxqHnt4AaABAg,top_level,,@digidairy-teck3740,🎉🎉🎉🎉🎉🎉🎉🎉,0,1725753600
Ugy-Y92LkUm2yTxoBh14AaABAg,top_level,,@greatghazis5775,Nitin Gadkari is the next pm of India,0,1725753600
UgxbOgIA9xbBqiI0ahx4AaABAg,top_level,,@AryanKhan-jw8gg,Mazaar todiye koi dikkat nahi hai lekin madarsa nahi kyonki sarvochya nyayalay agar hindu ki astha ke karan unhe ram mandir de rahi hai to sarkaari jameen se bhi masjid madarso ko hatana hamarey muslim ki aastha ko chot pahuchana hua isliye aapko pata hona chahiye ki dharmik siksha sansthan hai wo aur jo log madarsey ko ulta seedha boltey hain unko rajnath singh ji ke barey mein padhna chahiye uttar pradesh ke chandauli sthit madarse ke padhe hue hain aur aaj desh ke sarvocya pad raksha mantralay aur greh mantralay jaisi samsthaon ko seva de rhe hain isliye possitive socha kariye bhai kahey pareshan hotey hain aur kartey hain 🙏,0,1725753600
UgwqtuiJoUGPUWJj8rZ4AaABAg,top_level,,@AryanKhan-jw8gg,Ye mukhyamantri sahi nahi hai ye anurag aur dvesh ki bhavnao se grasit hai jab aap masjid madarso ko target kar rahe aur youtube par aur anya social media platforms par unko todne ka video daalke marketing kar rahe hain hindu vote bank sadhney ka prayaas ho rha hai aur inki mansikta ye hai ki yogi ji se bhi jyada apne aapko kattar dikhane mein lagey hain jisse rss k star bnn sakein lekin bhaiya yogi ji ki trah aap kabhi nhi bnn payenge cm jaise pad ko grahan kiye hue hain aap prantu balance ⚖️ nhi dikh rha hai aapke kaamo mein ektarfa karyawahi kar rhe hain ye na aapke liye sahi hai aur na hamarey liye 🙏,0,1725753600
Ugzv3XcBWtP7uWhoND14AaABAg,top_level,,@PankajPatel-gl1fp,"Har state me aise hi CM ki jarurat hai..
Uttrakhand sarkar jindabad ✌️💥💐",0,1725753600
UgzI8hLl5oMQDoJbTC54AaABAg,top_level,,@farhatperween1611,Bahut sare road pe mandir hai use v hatani chahiye hamare yahan v sarkar aisi ho,0,1725753600
Ugw0rLU2ytC_kWFaYyR4AaABAg,top_level,,@reshmakhan-ct1bk,😂modi ki nafrat vali rajniti pure desh m hindu vote k liy😂,1,1725753600
UgyTUahcXVr_xj9kjMR4AaABAg,top_level,,@reshmakhan-ct1bk,😂Modi ki nafrat felane vala model pure desh m,0,1725753600
UgxM0tJi1LUbenV1plh4AaABAg,top_level,,@vikashSharma-lx1ow,Correct decision . Jai Shri Ram,0,1725753600
UgwVN60RUrmoVeY6ONR4AaABAg,top_level,,@subhajitkarjee1248,WB से फूल समर्थन ❤❤❤❤,0,1725753600
Ugy80foJdykEUsHJmd14AaABAg,top_level,,@ayezaishma6085,Jaha dekho waha road pe choti bdi mandir dekhne ko mil jata h kripya kr ke mahoday ji uspr bhi dhyaan de,0,1725753600
UgxwXtr5xUUbC4GlZJt4AaABAg,top_level,,@ayezaishma6085,Banaras road pe bhi bht se aise kabje wale madir dekhne ko milti h jiski wajah se traffic hota h use bhi hatana bht zaruri h,0,1725753600
Ugy71yXV8-s2umTMkUx4AaABAg,top_level,,@sathyan1751,"I am very proud of Pushkar Singh Dhami, we need many more CMs like him.",0,1725753600
UgzzbvgyOmh_4hTEWpV4AaABAg,top_level,,@varunpitkar4462,Its fun to see in katwon ki kaisi jal rahi hai ye dekh ke. Akhand Hindu rashtra banne ka time agaya hai. Ab toh tumhare saudi ke maay baap bhi mandir ka udghatan aur yoga competition kar rahe hai. Jaldi ghar wapsi kar lo 😂,0,1725753600
UgwYSMiHGg9Q-kPM1L54AaABAg,top_level,,@kiranmandal9359,Safai jaruri hai,0,1725753600
Ugys5Nxu6Pwhlz2WW1Z4AaABAg,top_level,,@goradutta5889,Jai shree Ram 🚩🚩🚩,0,1725753600
UgyeEnwMtEHtOC2uPeF4AaABAg,top_level,,@kunalchaudhary5660,Please save Uttarakhand..next Kashmir 🥹🙏🏻,0,1725753600
Ugx51rctJUUK3Ei2nSJ4AaABAg,top_level,,@kunalchaudhary5660,Please save Uttarakhand..next Kashmir 🥹🙏🏻,0,1725753600
UgybJ4iSVcuhpfMilml4AaABAg,top_level,,@puranarya8700,Jai shree ram. Dhami ji jindabad. Jai uttrakhand devbhoomi. Bharat mata ki jai. ❤❤❤❤❤🎉😊,1,1725753600
UgzuUY8Zq7uWuYMgJ2Z4AaABAg,top_level,,@puranarya8700,Jai shree ram. Modi ji jindabad. Bharat mata ki jai. ❤❤❤❤❤🎉😊,1,1725753600
UgwIVvJjVg3W43QHNH54AaABAg,top_level,,@PrahladRajwar-h5c,Very good discussion ❤❤❤,0,1725753600
Ugz3r8fuLTERg3CW_EJ4AaABAg,top_level,,@shariq9999,Road kinare mandir bane huye unpe atikirmad kar masjid or madarse sabhi leegal yeh bjp ke chor or gunde hai en jitna pela jaye utna kam hai,0,1725753600
UgxtVkJ4euRS_2siMo94AaABAg,top_level,,@SumanDagar-wt4cv,"अवैध अतिक्रमण को हटाने का काम आपका हैं पूरे भारत को अवैध अतिक्रमण से मुक्त करवाओ 🙏
Har Har Mahadev 🙏",3,1725753600
UgwukyWXLQdIqzjXlJl4AaABAg,top_level,,@ShafiqSheikh-zd7rn,"He is doing what muslim should do , Say No to mazzar , this is shirk",0,1725753600
UgwQTQ5dq20rZqehe1t4AaABAg,top_level,,@ROCKEY-b8u,ya bharu sabka bikash ka baat kar Raha hai yaha sirf ek ka bikash ho raha hai,0,1725753600
UgxtyxYhBJ5nSiErKRh4AaABAg,top_level,,@zubedamusfira7758,BJP ke CM candidates ko apne aap konext PM ke umeedwar sabith karnahai... Vobi todfodke kyou ki inhe kuch bananahi nahi nah aatai..,0,1725753600
UgwfaafQ8-KtaiBzgJ54AaABAg,top_level,,@firozmansoori513,Ye bo cm h jise janta ne nakar diya h aur ye haare huye cm h ye to esa hi karenge 😅😅😅😅😅,1,1725753600
UgyfFbzryC2w6T784MJ4AaABAg,top_level,,@vikaskumarCISF,Pushkar Singh Dhami khatima vidhansabha ko jeena nhi sake jisko janta ne nakar diya usko bjp cm kaise bana skti hai yeh democracy ko marne jaisa hai,0,1725753600
UgwquyTnVP9BxQaxNmR4AaABAg,top_level,,@piy971,🙏🙏🙏🙏🙏🚩,0,1725753600
Ugy5y_SPHBVE44ZaAAV4AaABAg,top_level,,@LaxmanSingh-k2f3q,Jai Shree Ram,0,1725753600
UgwCYLt9aWZfvmIrLmh4AaABAg,top_level,,@1saddy1,Fir mandir kyun nhi tode gaye,0,1725753600
Ugxuf4lG5VJmtSbpFQN4AaABAg,top_level,,@tufandatta3378,❤❤❤❤❤❤❤❤❤❤,0,1725753600
UgwCBSDCCSDMQMMbWgF4AaABAg,top_level,,@arvindsinghrajput2467,Jay shree Ram,0,1725753600
Ugy7ElLv-tZ-GadsFhl4AaABAg,top_level,,@maheshainkar7147,Jay shree Ram,0,1725753600
UgzRkqIAJdROZgXgrT14AaABAg,top_level,,@SAURABHTIWARI-e2x,Bahut badhiya kaam Kar Rahe hai ap,0,1725753600
UgwOeUMmxgfBvcG-CnJ4AaABAg,top_level,,@SangeetaSingh-iy2cv,To kya galt bola hai jha pate hai hari chade voda dete vor jamin kabja kr lete hai jai ma kali,0,1725753600
Ugz1u-GrUrT1eUyENT14AaABAg,top_level,,@Kalua3-p8g,Jb log atikraman kr rhe hote usi time ap koi action kyo ni lete h,0,1725753600
Ugzk5uNs0wCi4TBzcr54AaABAg,top_level,,@israrqureshi3240,Sabhi todo jo avaidh ho cm g ya Andhe ho gye ho,0,1725753600
UgzoiGmib7YNynV-D6V4AaABAg,top_level,,@Human-u1o,Right decision ❤,0,1725753600
UgxxkLkoBlANDq565Ft4AaABAg,top_level,,@sumanacharjee2554,Dhami ji ki joy🙏🙏🙏❤🚩🚩🚩,0,1725753600
UgyIWrEHoVCIa9b_gHt4AaABAg,top_level,,@rishipandit8257,Good job hai ham sub aap ke sath hai,0,1725753600
UgwkQSg6hp4x7TABB-N4AaABAg,top_level,,@rishipandit8257,Good,0,1725753600
UgzwjsbUER9Jj1OSTwJ4AaABAg,top_level,,@zuinj6,Qur'an me likha h Jo majar or matha tekta h boh Musalman nhi h .,0,1725753600
UgyKMsMadmOV_OcHgHh4AaABAg,top_level,,@harishmishra_official,Sahi kiya,0,1725753600
UgyV1FAcQh6nqLx9yQd4AaABAg,top_level,,@akhtarali8782,There is too much temple   what about that,0,1725753600
Ugyt4Vf4RDa7v1pRNKl4AaABAg,top_level,,@sridevisuresh7283,👏👏🇮🇳❤❤❤❤,0,1725753600
Ugy-yC4MqqAH2L-kzHl4AaABAg,top_level,,@YashYash-x5h,Jay Shriram Jay Bajrangbali ❤🎉,0,1725753600
Ugwmny09Y48Mkv5hLbB4AaABAg,top_level,,@vivekpathak3585,Sahi faisla ye islamic country  nahi hai jai shree ram 🔥🔥🔥🔥🔥🔥🚩🚩🚩🚩🚩🚩💪💪💪💪💪,0,1725753600
UgwIiSnmlGxKwARuz_d4AaABAg,top_level,,@Mustkeemkhan88292,तुम लोग सिर्फ राजनीति के लिए धर्म के ठेकेदार बने हुए हो,0,1725753600
Ugz0-Rjd7E3FXE4VTIt4AaABAg,top_level,,@MdMustkim-u8h,Tu apna pawer dikha allah ka pawer tu bardast nahi kar payega,0,1725753600
UgzLD1qWWENBoF7AJP54AaABAg,top_level,,@Ancient_Time,बिलकुल सही बात सरकारी जमीनों पर जो अवैध कब्जा है उनको हटाना चाहिए।💯,4,1725753600
Ugy8sv-ZHkiMfbmgskh4AaABAg,top_level,,@shahinabano5173,Tabhi uttarakhand barbad ho raha hai,0,1725753600
UgyjkzZlI3_ZpJYBHk54AaABAg,top_level,,@Patnaik_G.b,Full soport ❤ cm sir,2,1725753600
UgzJ5J0pYNTNwZTketR4AaABAg,top_level,,@nesh5121,खांग्रेस जेहादी पैदा करती है हल्द्वानी में घटना इसका उदाहरण है,0,1725753600
UgwHdItYJBK9qRjE25p4AaABAg,top_level,,@bhupendrasinghdhami8530,jai ho,0,1725753600
Ugxvmh_rauJtxuE7x7x4AaABAg,top_level,,@sujitbharti7542,"Jay shree ram, 👍",0,1725753600
UgyDctHSykwKNz7os4l4AaABAg,top_level,,@ShahnwazAnsari-ls5hk,Bjp hataw desh bachaw,0,1725753600
UgwCgIgFagj5KUGf7iF4AaABAg,top_level,,@ukexam2061,Jai ho,1,1725753600
UgyksDRFbRd5tjX_D8B4AaABAg,top_level,,@MohdFaizan-ww2bz,राजनीति और कानून व्यवस्था हटा कर उसके बाद धर्म की लड़ाई लड़ लो देखते है कोन जीतता। हमारे लिए कानून है लेकिन शायद इनके लिए कानून व्यवस्था नही है।जो चाहे वो करे और दूसरे धर्म को गली दे।किसी ने कुत्ता कह दिया तो जेल हो गई😅,0,1725753600
UgxadkpPLirlI4AG5tR4AaABAg,top_level,,@AjayKumar-nn5cn,"बहुत बहुत बधाई हो 🕉️🕉️🚩💪

    जय श्री राम
हर हर महादेव 🕉️🚩🚩🕉️🚩💪",0,1725753600
Ugy0r-jU7eYzlMWKDHV4AaABAg,top_level,,@laxmisah8780,HAR HAR MAHADEV ❤,0,1725753600
UgzrDjns6RdmwJyOSWh4AaABAg,top_level,,@user-cr7px9lp6v,छोटा मोटा चलेगा ... बाकि आप जानते है,0,1725753600
UgxqgzxTSjkpiRoOc7x4AaABAg,top_level,,@papapapa-rb3go,Jay Shri Ram 🚩🚩🚩,0,1725753600
Ugx5pqOTx_-oxdxVo0N4AaABAg,top_level,,@mukeshkatariya6919,Jay Pushkar dhami❤❤❤❤,0,1725753600
Ugwa4XNfcCInotOI6zd4AaABAg,top_level,,@jitendrajthakor4999,"Gujarat me jarur hai ese cm ki 
Gujarat sarkaar aaj kal kahi na kahi kuch 
Dabaav me hai aisa lagta hai",0,1725753600
UgyGeh74BvkQEylEZDp4AaABAg,top_level,,@shafiulla2126,Sharam nahin aati. Sab ka saath sab ka vikas kehte,0,1725753600
UgwrNeFLnCpUPobwmdN4AaABAg,top_level,,@gkajuttarakhand8612,Sbse chor cm h ye dhami,0,1725753600
Ugx3EkGxvXqQmdDWxZ94AaABAg,top_level,,@jat-q5y,🎉,0,1725753600
UgwzVqbR_Vb2onn8yY94AaABAg,top_level,,@ShaikObead,Asian satta saptah ke bad kya hoga isi ka iska kya hoga aur yah family ke liye chori kar raha hai,1,1725753600
Ugzpq_kLQ2U7Ig9-Gqt4AaABAg,top_level,,@ShaikObead,Assalam walekum rahmtullah Barkat kuchh bhi nahin hai Kaun sa bhi department aate ko lekar aaya so nahin hai yah to Allah ki jameen hai Allah diya hai so hai aur yah CM bhajpa bhajpa ki ideology per chal raha hai aur aur yah ki showroom chora chora milkar chori kar rahe hain yah kitne din chalega inshallah,1,1725753600
UgzsG3vcRAg9g1bJrZd4AaABAg,top_level,,@luckybisht2366,Kedarnath mandir ke pass mai ek massezed hai usko bhe htao,0,1725753600
Ugwa1wbbLCKYCI90cPB4AaABAg,top_level,,@aadarsh1543,🚩🚩🚩🚩🚩,0,1725753600
